id,carat,cut,color,clarity,depth,table,x,y,z,price
36739,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,8.131
36740,2.22,Very Good,J,SI1,58.7,60.0,8.51,8.57,5.01,9.531
36741,1.31,Ideal,F,SI1,62.4,57.0,6.96,6.88,4.32,9.015
36742,1.07,Ideal,D,VS2,62.5,57.0,6.48,6.51,4.06,9.012
36743,0.9,Very Good,G,VS2,58.8,61.0,6.28,6.3,3.7,8.389
36744,1.02,Ideal,F,VS1,61.0,56.0,6.54,6.5,3.98,8.943
36745,0.41,Ideal,H,VVS1,61.4,56.0,4.8,4.77,2.94,7.017
36746,0.33,Ideal,F,VS2,61.4,57.0,4.48,4.45,2.74,6.75
36747,1.51,Ideal,G,VS2,62.1,55.0,7.38,7.33,4.56,9.581
36748,0.7,Very Good,F,SI2,62.9,56.0,5.68,5.71,3.58,7.664
36749,0.53,Ideal,D,SI1,61.5,55.0,5.19,5.22,3.2,7.611
36750,1.13,Premium,D,SI2,58.3,60.0,6.83,6.78,3.97,8.264
36751,2.01,Very Good,I,SI1,63.5,55.0,8.07,8.01,5.11,9.415
36752,0.55,Ideal,H,SI1,62.2,54.0,5.24,5.28,3.27,6.988
36753,1.5,Premium,D,SI2,58.9,60.0,7.48,7.45,4.4,9.05
36754,1.23,Premium,E,VS2,58.9,59.0,7.05,6.98,4.13,9.144
36755,0.62,Premium,J,VS2,61.2,59.0,5.42,5.52,3.35,7.061
36756,0.97,Fair,G,I1,57.2,60.0,6.59,6.36,3.72,7.344
36757,0.72,Ideal,E,SI1,61.2,56.0,5.79,5.75,3.53,7.888
36758,0.34,Ideal,E,VS2,62.0,56.0,4.48,4.46,2.77,6.72
36759,0.57,Ideal,F,VS2,61.6,55.0,5.35,5.37,3.3,7.46
36760,0.51,Premium,G,SI1,62.0,56.0,5.14,5.12,3.18,7.131
36761,0.51,Good,D,VS2,64.2,58.0,5.01,5.06,3.23,7.265
36762,0.52,Ideal,F,VS1,61.5,56.0,5.19,5.22,3.2,7.668
36763,1.51,Very Good,G,VS1,60.2,63.0,7.36,7.39,4.44,9.419
36764,0.93,Very Good,H,VS2,62.8,59.0,6.13,6.16,3.86,8.378
36765,1.06,Ideal,I,SI1,61.2,56.0,6.64,6.6,4.05,8.44
36766,1.01,Ideal,F,SI2,60.5,57.0,6.53,6.49,3.94,8.411
36767,0.78,Very Good,E,VS1,61.0,55.0,5.94,5.96,3.63,8.179
36768,1.01,Very Good,F,SI2,62.5,61.0,6.33,6.37,3.97,8.28
36769,1.33,Premium,G,VS1,62.7,58.0,6.96,7.01,4.38,9.18
36770,0.57,Ideal,F,VVS2,62.1,56.0,5.35,5.31,3.31,7.766
36771,1.02,Premium,H,VS2,61.0,60.0,6.5,6.46,3.95,8.509
36772,0.5,Very Good,F,VVS1,63.5,60.0,4.98,5.04,3.18,7.59
36773,0.78,Good,E,SI1,59.4,62.0,6.02,6.07,3.59,8.183
36774,0.72,Ideal,J,IF,62.0,55.0,5.74,5.77,3.57,7.731
36775,0.41,Ideal,G,VS2,62.2,57.0,4.71,4.74,2.94,6.718
36776,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,8.189
36777,0.96,Premium,H,VS2,61.7,55.0,6.36,6.31,3.91,8.418
36778,1.0,Premium,G,VS2,62.1,57.0,6.43,6.39,3.98,8.667
36779,2.01,Premium,G,SI1,62.5,58.0,7.98,8.08,5.02,9.76
36780,1.29,Ideal,G,SI2,61.5,55.0,7.03,6.99,4.31,8.752
36781,0.33,Premium,F,VVS2,62.3,60.0,4.43,4.4,2.75,6.804
36782,0.54,Good,F,VS1,63.7,55.0,5.16,5.11,3.27,7.645
36783,0.4,Ideal,F,VVS2,61.5,59.0,4.75,4.81,2.94,6.923
36784,0.43,Good,F,SI1,63.6,53.0,4.83,4.79,3.06,6.854
36785,0.91,Ideal,F,SI2,62.2,56.0,6.14,6.17,3.83,8.246
36786,1.07,Very Good,H,VS1,62.5,56.0,6.52,6.6,4.1,8.641
36787,0.51,Premium,E,VS2,61.3,60.0,5.16,5.11,3.15,7.485
36788,0.76,Good,E,VS2,63.2,56.0,5.82,5.86,3.69,8.086
36789,0.42,Ideal,G,VVS1,61.1,56.0,4.82,4.84,2.95,7.072
36790,0.72,Very Good,F,VS2,63.3,57.0,5.69,5.72,3.61,7.983
36791,1.71,Premium,J,SI1,61.9,58.0,7.62,7.56,4.7,8.956
36792,0.23,Very Good,D,SI2,63.5,57.0,3.87,3.85,2.45,6.107
36793,0.59,Premium,H,SI1,62.9,60.0,5.34,5.24,3.33,7.143
36794,0.94,Very Good,D,SI1,58.4,58.0,6.41,6.51,3.77,8.497
36795,1.0,Fair,H,VS1,57.4,68.0,6.52,6.47,3.73,8.382
36796,0.32,Ideal,D,VVS1,61.3,57.0,4.39,4.42,2.7,6.973
36797,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,8.325
36798,1.01,Premium,I,VS2,62.5,58.0,6.39,6.44,4.01,8.432
36799,0.42,Ideal,F,SI2,61.7,54.0,4.85,4.87,3.0,6.439
36800,0.32,Premium,E,VS2,60.5,55.0,4.49,4.43,2.7,6.802
36801,0.52,Very Good,F,VVS1,62.0,57.0,5.11,5.15,3.18,7.747
36802,2.24,Premium,J,VS1,60.9,58.0,8.46,8.41,5.14,9.39
36803,0.26,Premium,D,VS1,60.0,56.0,4.18,4.15,2.5,6.303
36804,1.01,Good,H,SI2,57.9,59.0,6.64,6.59,3.83,8.27
36805,0.35,Premium,G,VS1,61.2,56.0,4.56,4.53,2.78,6.809
36806,0.5,Premium,E,SI1,62.3,58.0,5.15,5.09,3.19,7.255
36807,0.52,Premium,D,SI1,62.0,60.0,5.18,5.11,3.19,7.158
36808,0.37,Ideal,F,VVS1,61.5,56.0,4.59,4.61,2.83,6.836
36809,0.76,Premium,J,VS1,61.1,58.0,5.85,5.91,3.59,7.672
36810,0.61,Very Good,J,SI2,58.1,63.0,5.62,5.6,3.26,7.026
36811,1.02,Premium,F,SI1,61.8,59.0,6.45,6.39,3.97,8.646
36812,1.2,Very Good,D,SI2,63.1,57.0,6.68,6.75,4.24,8.589
36813,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,8.257
36814,1.05,Premium,E,SI2,60.9,61.0,6.61,6.55,4.01,8.282
36815,1.11,Premium,F,SI2,62.2,57.0,6.67,6.61,4.13,8.572
36816,1.0,Fair,E,SI2,57.3,62.0,6.54,6.59,3.76,8.302
36817,0.9,Premium,E,SI2,60.4,59.0,6.24,6.21,3.76,8.257
36818,1.13,Ideal,H,SI1,61.3,57.0,6.72,6.7,4.11,8.424
36819,0.67,Good,F,VS1,62.3,62.0,5.5,5.59,3.46,7.738
36820,0.7,Ideal,E,VVS2,62.8,56.0,5.68,5.6,3.54,8.083
36821,1.03,Premium,F,SI2,62.2,60.0,6.47,6.45,4.02,8.207
36822,0.91,Very Good,F,SI1,62.3,60.0,6.08,6.15,3.81,8.306
36823,1.0,Fair,E,VVS2,65.4,56.0,6.28,6.2,4.08,8.977
36824,0.52,Good,F,VS1,58.6,63.0,5.27,5.34,3.11,7.374
36825,0.7,Good,D,SI1,61.6,62.0,5.67,5.72,3.51,7.852
36826,0.38,Very Good,H,VS2,60.6,58.0,4.68,4.7,2.84,6.551
36827,0.5,Premium,J,SI1,60.7,58.0,5.13,5.11,3.11,7.026
36828,0.27,Ideal,F,VVS2,61.2,58.0,4.15,4.19,2.55,6.503
36829,0.45,Good,E,SI1,63.9,57.0,4.81,4.86,3.09,6.72
36830,1.0,Very Good,H,SI1,62.8,56.0,6.33,6.37,3.99,8.483
36831,2.04,Premium,E,SI2,58.3,58.0,8.35,8.31,4.86,9.763
36832,1.02,Ideal,F,SI1,60.3,60.0,6.55,6.51,3.94,8.555
36833,0.93,Ideal,E,SI1,62.8,56.0,6.24,6.19,3.9,8.35
36834,1.11,Very Good,F,VVS2,59.4,58.0,6.74,6.79,4.02,9.363
36835,0.28,Very Good,F,VS1,62.1,59.0,4.16,4.21,2.6,6.188
36836,0.71,Ideal,I,IF,61.5,56.0,5.74,5.77,3.54,7.981
36837,0.42,Ideal,G,SI2,61.5,56.0,4.83,4.79,2.96,6.525
36838,0.54,Premium,D,VS2,61.1,55.0,5.37,5.24,3.24,7.597
36839,0.58,Ideal,G,VS2,62.3,53.7,5.35,5.38,3.34,7.398
36840,1.21,Ideal,F,VS2,62.9,54.0,6.82,6.78,4.28,9.055
36841,0.57,Premium,E,VS2,61.0,58.0,5.34,5.31,3.25,7.575
36842,0.78,Ideal,E,SI1,62.7,55.0,5.9,5.87,3.69,8.011
36843,0.81,Premium,H,SI2,60.0,59.0,6.03,5.97,3.62,7.76
36844,1.0,Ideal,E,SI1,61.6,57.0,6.37,6.45,3.95,8.581
36845,0.7,Ideal,I,VS2,61.9,53.2,5.68,5.71,3.56,7.714
36846,0.32,Ideal,G,VVS2,61.3,56.0,4.43,4.44,2.72,6.593
36847,0.34,Premium,F,VS2,62.6,59.0,4.44,4.48,2.79,6.531
36848,0.53,Ideal,G,VVS2,61.4,57.0,5.19,5.26,3.21,7.575
36849,1.06,Very Good,H,SI2,62.4,54.0,6.5,6.54,4.07,8.415
36850,0.3,Ideal,F,VVS1,61.8,57.0,4.3,4.34,2.67,6.702
36851,1.11,Premium,G,VS2,60.8,58.0,6.7,6.65,4.06,8.812
36852,0.36,Premium,D,SI2,61.5,60.0,4.6,4.54,2.81,6.535
36853,0.9,Good,H,VVS1,64.3,59.0,6.04,6.09,3.9,8.385
36854,2.01,Ideal,I,SI1,62.3,58.0,8.06,8.02,5.01,9.585
36855,1.08,Ideal,G,IF,62.3,56.0,6.55,6.59,4.09,9.193
36856,0.4,Premium,D,VS1,59.2,59.0,4.79,4.81,2.84,7.024
36857,0.91,Premium,E,SI1,62.1,58.0,6.15,6.18,3.83,8.374
36858,1.01,Premium,F,SI2,62.8,60.0,6.4,6.33,4.0,8.411
36859,1.05,Very Good,F,VS2,62.8,57.0,6.45,6.48,4.06,8.826
36860,0.4,Premium,E,VVS1,61.2,61.0,4.74,4.7,2.89,7.242
36861,0.33,Ideal,E,VS1,61.6,56.0,4.46,4.43,2.74,6.91
36862,0.31,Very Good,E,SI1,63.4,55.0,4.33,4.32,2.74,6.548
36863,1.17,Ideal,I,SI1,60.0,59.0,6.82,6.87,4.11,8.535
36864,1.01,Premium,I,SI2,61.9,58.0,6.45,6.41,3.98,8.024
36865,0.33,Premium,E,SI2,59.7,58.0,4.53,4.48,2.69,6.387
36866,0.32,Ideal,D,VS2,61.6,56.0,4.4,4.37,2.7,6.879
36867,0.3,Premium,G,VS1,62.1,60.0,4.3,4.24,2.65,6.654
36868,1.01,Premium,F,VS2,60.8,57.0,6.52,6.47,3.95,8.81
36869,1.01,Very Good,G,VS2,62.5,59.0,6.34,6.37,3.97,8.733
36870,1.05,Ideal,J,SI1,62.3,56.0,6.47,6.5,4.04,8.355
36871,0.7,Ideal,I,VS1,61.8,55.0,5.67,5.72,3.52,7.812
36872,0.5,Very Good,D,VS2,63.3,58.0,5.03,5.05,3.19,7.379
36873,0.7,Ideal,I,VS1,62.2,57.0,5.69,5.66,3.53,7.764
36874,2.01,Very Good,I,VS1,63.5,59.0,8.03,7.93,5.07,9.602
36875,0.51,Ideal,E,SI1,61.2,57.0,5.14,5.16,3.15,7.158
36876,1.02,Premium,E,VS2,62.1,52.0,6.55,6.49,4.05,8.833
36877,0.41,Ideal,G,VS2,62.4,55.0,4.73,4.76,2.96,6.718
36878,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.27,2.67,6.463
36879,0.4,Ideal,E,VVS1,62.4,57.0,4.67,4.72,2.93,7.195
36880,1.51,Premium,J,SI1,63.0,58.0,7.32,7.28,4.6,8.915
36881,1.15,Ideal,H,VS2,62.8,54.0,6.7,6.75,4.22,8.821
36882,0.3,Very Good,H,VVS1,61.1,61.0,4.27,4.3,2.62,6.458
36883,0.5,Very Good,G,SI1,61.1,57.0,5.14,5.2,3.16,7.001
36884,2.1,Premium,G,SI2,62.6,56.0,8.2,8.16,5.12,9.627
36885,1.5,Very Good,I,VS2,58.4,61.0,7.42,7.48,4.35,9.067
36886,0.3,Very Good,G,VVS1,60.7,57.0,4.35,4.37,2.65,6.538
36887,0.61,Ideal,D,VVS1,62.1,56.0,5.46,5.43,3.38,8.361
36888,0.4,Ideal,G,VVS2,62.6,57.0,4.68,4.75,2.95,6.836
36889,0.7,Good,G,VS2,63.8,55.0,5.66,5.59,3.59,7.822
36890,0.54,Good,E,VS2,63.3,55.0,5.2,5.26,3.31,7.415
36891,1.51,Premium,I,SI1,58.6,62.0,7.51,7.45,4.38,9.056
36892,0.73,Premium,E,VS2,62.0,60.0,5.76,5.73,3.56,7.973
36893,0.72,Very Good,J,SI2,60.1,58.0,5.79,5.82,3.49,7.489
36894,0.75,Ideal,D,SI1,62.3,57.0,5.83,5.8,3.62,7.973
36895,0.41,Very Good,F,VVS1,63.7,54.0,4.71,4.74,3.01,7.064
36896,0.41,Ideal,F,VVS2,61.7,56.0,4.78,4.81,2.96,7.017
36897,1.5,Premium,F,VS1,62.2,60.0,7.3,7.27,4.53,9.671
36898,1.09,Good,H,SI1,63.2,57.0,6.54,6.57,4.14,8.473
36899,0.31,Premium,E,SI1,59.1,59.0,4.44,4.42,2.62,6.548
36900,0.34,Ideal,H,IF,61.7,55.0,4.5,4.54,2.79,6.76
36901,0.39,Very Good,F,SI1,61.3,62.0,4.68,4.71,2.88,6.507
36902,1.01,Ideal,E,SI1,62.4,56.0,6.43,6.39,4.0,8.63
36903,0.31,Ideal,F,IF,62.3,57.0,4.25,4.29,2.66,6.711
36904,1.17,Very Good,G,SI1,63.3,61.0,6.65,6.59,4.19,8.522
36905,0.92,Very Good,G,SI2,62.4,60.0,6.18,6.22,3.87,8.22
36906,0.35,Ideal,D,SI1,62.7,56.0,4.49,4.51,2.82,6.468
36907,0.81,Ideal,F,SI2,62.1,57.0,5.91,5.95,3.68,7.953
36908,2.0,Good,I,VS1,58.8,65.0,8.1,8.03,4.74,9.671
36909,1.02,Good,D,SI1,56.9,62.0,6.64,6.69,3.79,8.507
36910,0.81,Premium,E,SI2,62.5,59.0,5.97,5.9,3.71,7.973
36911,0.55,Very Good,H,SI1,59.4,58.0,5.36,5.38,3.19,7.147
36912,1.27,Ideal,F,IF,61.3,55.0,6.98,7.02,4.29,9.641
36913,0.73,Ideal,G,SI1,60.9,57.0,5.81,5.85,3.55,8.036
36914,0.75,Fair,D,SI1,65.1,57.0,5.64,5.6,3.66,7.773
36915,1.24,Ideal,G,VS1,61.9,54.0,6.89,6.92,4.27,9.058
36916,0.41,Ideal,E,VS2,62.5,55.0,4.77,4.74,2.97,6.907
36917,1.04,Ideal,H,SI2,61.1,56.0,6.66,6.6,4.05,8.382
36918,0.43,Ideal,F,VVS2,62.2,55.0,4.85,4.83,3.01,7.131
36919,1.18,Premium,H,SI1,61.8,58.0,6.79,6.74,4.18,8.666
36920,0.57,Ideal,D,VS1,61.8,55.0,5.31,5.37,3.3,7.592
36921,0.51,Ideal,F,VS1,61.8,55.0,5.13,5.16,3.18,7.468
36922,0.31,Ideal,H,VVS1,62.3,54.0,4.37,4.4,2.73,6.532
36923,1.08,Ideal,I,SI1,62.6,53.9,6.51,6.56,4.09,8.527
36924,0.31,Ideal,D,VS2,61.7,55.0,4.35,4.4,2.7,6.599
36925,1.37,Premium,G,VS1,58.3,60.0,7.35,7.3,4.27,9.251
36926,0.28,Ideal,E,VS1,61.4,56.0,4.24,4.2,2.59,6.438
36927,1.15,Premium,G,I1,61.2,58.0,6.8,6.74,4.14,8.181
36928,0.37,Ideal,J,SI1,62.2,53.0,4.63,4.67,2.89,6.111
36929,0.34,Good,H,VS2,63.7,57.0,4.42,4.44,2.82,6.286
36930,1.01,Very Good,G,VVS2,61.9,58.0,6.38,6.44,3.97,8.88
36931,0.33,Ideal,E,SI1,62.0,54.0,4.41,4.43,2.74,6.361
36932,1.0,Good,I,SI1,65.2,56.0,6.21,6.27,4.07,8.252
36933,0.9,Premium,D,SI1,61.7,56.0,6.16,6.09,3.78,8.18
36934,0.76,Very Good,G,VS2,62.1,54.0,5.88,5.94,3.67,8.003
36935,0.41,Good,E,SI2,63.2,58.0,4.68,4.72,2.97,6.458
36936,0.52,Premium,E,SI1,59.8,61.0,5.2,5.17,3.1,7.363
36937,1.17,Ideal,G,VVS2,61.6,56.0,6.77,6.83,4.18,9.173
36938,0.52,Ideal,E,VS2,61.1,57.0,5.18,5.2,3.17,7.432
36939,0.54,Ideal,G,SI1,62.6,57.0,5.18,5.21,3.25,7.164
36940,0.31,Very Good,E,VVS2,62.4,56.0,4.32,4.35,2.7,6.619
36941,0.33,Ideal,D,VS2,61.9,53.0,4.49,4.46,2.77,6.91
36942,0.31,Premium,I,SI1,59.6,58.0,4.44,4.39,2.63,6.286
36943,1.0,Very Good,D,SI2,62.3,56.0,6.33,6.39,3.96,8.377
36944,0.31,Very Good,H,VS1,62.9,58.0,4.31,4.34,2.72,6.299
36945,1.14,Ideal,G,VS2,61.5,57.0,6.68,6.72,4.12,8.86
36946,0.3,Premium,D,VS1,59.7,58.0,4.39,4.32,2.6,6.743
36947,0.71,Very Good,I,SI1,61.8,56.0,5.73,5.76,3.55,7.669
36948,1.7,Ideal,G,VS2,62.9,55.0,7.66,7.6,4.8,9.665
36949,0.9,Good,G,SI2,63.8,59.0,6.02,6.05,3.85,8.103
36950,0.5,Very Good,D,SI1,62.0,60.0,5.08,5.12,3.16,7.27
36951,0.55,Premium,E,SI2,58.4,61.0,5.37,5.31,3.12,7.034
36952,1.42,Premium,E,SI1,61.1,62.0,7.2,7.17,4.39,9.153
36953,0.33,Ideal,F,VS2,62.3,56.0,4.43,4.46,2.77,6.501
36954,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,8.335
36955,0.53,Ideal,F,VVS2,62.1,56.0,5.15,5.22,3.22,7.685
36956,0.32,Ideal,G,VS1,62.3,54.0,4.37,4.39,2.73,6.469
36957,1.01,Very Good,E,SI2,60.2,60.0,6.46,6.5,3.9,8.583
36958,0.46,Premium,E,SI1,61.8,57.0,4.98,4.93,3.06,6.942
36959,1.22,Ideal,G,VS1,62.2,56.0,6.88,6.85,4.27,9.137
36960,0.54,Ideal,E,VS1,62.0,56.0,5.17,5.25,3.23,7.57
36961,0.33,Ideal,G,IF,61.7,55.0,4.47,4.48,2.76,6.852
36962,1.5,Premium,D,SI2,59.9,62.0,7.4,7.37,4.42,9.261
36963,1.01,Premium,G,VS2,60.6,61.0,6.4,6.33,3.86,8.717
36964,1.7,Premium,F,SI2,58.5,60.0,7.87,7.8,4.58,9.141
36965,0.32,Premium,D,VS2,60.3,60.0,4.44,4.42,2.67,6.879
36966,1.01,Very Good,F,SI2,60.7,57.0,6.42,6.46,3.91,8.295
36967,1.54,Premium,E,SI1,59.3,60.0,7.58,7.54,4.48,9.375
36968,0.9,Good,F,SI2,63.2,59.0,6.06,6.13,3.85,8.044
36969,0.5,Ideal,F,VVS2,62.0,56.0,5.08,5.05,3.14,7.609
36970,1.02,Very Good,E,SI2,59.6,59.0,6.54,6.59,3.91,8.389
36971,0.41,Ideal,G,VS1,60.8,57.0,4.8,4.84,2.93,6.801
36972,0.9,Very Good,D,SI1,62.8,59.0,6.12,6.18,3.86,8.404
36973,0.35,Good,H,VVS2,60.4,56.0,4.57,4.59,2.77,6.43
36974,0.65,Very Good,D,VVS2,57.7,60.0,5.69,5.74,3.3,8.015
36975,1.17,Premium,H,SI2,62.7,56.0,6.74,6.68,4.21,8.5
36976,1.51,Very Good,E,VS1,63.2,58.0,7.24,7.16,4.55,9.609
36977,0.3,Premium,E,SI2,61.6,61.0,4.29,4.25,2.63,6.292
36978,1.05,Ideal,E,VS2,61.7,55.0,6.54,6.55,4.04,9.172
36979,0.74,Ideal,I,VVS1,60.8,57.0,5.85,5.89,3.57,7.945
36980,0.46,Ideal,H,IF,62.2,55.0,4.94,4.99,3.09,7.279
36981,1.01,Very Good,F,VS2,61.0,57.0,6.42,6.5,3.94,8.712
36982,0.54,Ideal,E,VS2,61.6,56.0,5.24,5.28,3.24,7.481
36983,0.58,Fair,G,VS2,65.0,56.0,5.23,5.17,3.38,7.265
36984,0.42,Ideal,G,VVS2,60.7,55.0,4.89,4.86,2.96,7.006
36985,0.73,Very Good,F,VS2,58.9,60.0,5.9,5.81,3.45,7.825
36986,0.36,Ideal,D,VVS1,61.5,55.0,4.61,4.63,2.84,7.449
36987,0.41,Ideal,J,VS1,62.2,55.0,4.79,4.76,2.97,6.653
36988,1.23,Ideal,H,SI1,61.5,57.0,6.92,6.89,4.25,8.807
36989,0.31,Premium,D,SI1,60.2,56.0,4.4,4.37,2.64,6.596
36990,1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,9.208
36991,1.64,Very Good,J,SI2,63.0,58.0,7.42,7.51,4.71,8.933
36992,0.82,Ideal,H,SI1,62.4,56.0,6.05,6.0,3.76,7.87
36993,1.01,Very Good,D,VS2,62.7,57.0,6.36,6.39,4.0,8.943
36994,0.32,Premium,G,VVS2,60.9,61.0,4.41,4.39,2.68,6.842
36995,1.51,Premium,F,VS2,60.4,59.0,7.41,7.33,4.45,9.564
36996,1.51,Premium,E,VS2,62.2,59.0,7.36,7.4,4.59,9.596
36997,1.5,Ideal,G,SI1,62.0,56.0,7.33,7.29,4.53,9.322
36998,0.52,Very Good,D,SI1,63.8,56.0,5.06,5.1,3.24,7.281
36999,1.04,Good,G,VS1,63.8,57.0,6.42,6.37,4.08,8.758
37000,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,6.059
37001,0.81,Good,G,SI2,61.0,61.0,5.94,5.99,3.64,7.933
37002,1.2,Very Good,F,VS2,62.6,56.0,6.73,6.78,4.23,9.028
37003,0.95,Fair,D,SI2,64.4,60.0,6.06,6.02,3.89,8.127
37004,0.72,Ideal,I,VVS2,62.2,54.0,5.73,5.78,3.58,7.792
37005,0.41,Premium,F,VVS2,60.6,58.0,4.79,4.84,2.92,7.017
37006,0.96,Premium,I,VS2,60.6,60.0,6.47,6.4,3.9,8.245
37007,0.38,Very Good,I,VS2,61.5,58.0,4.61,4.62,2.84,6.45
37008,0.63,Ideal,D,VS2,61.1,55.0,5.6,5.56,3.41,7.653
37009,0.32,Ideal,D,SI1,60.8,57.0,4.41,4.44,2.69,6.378
37010,0.31,Ideal,D,SI1,61.2,57.0,4.38,4.34,2.67,6.528
37011,0.31,Ideal,F,VVS1,62.0,54.0,4.37,4.41,2.72,6.733
37012,1.5,Premium,J,VVS2,61.8,60.0,7.33,7.36,4.54,9.06
37013,0.53,Ideal,D,VS2,62.1,55.0,5.2,5.17,3.22,7.579
37014,1.72,Good,F,SI1,64.3,60.0,7.56,7.52,4.85,9.519
37015,1.01,Premium,I,SI2,62.6,58.0,6.43,6.38,4.01,8.247
37016,1.01,Ideal,I,SI1,61.9,59.0,6.38,6.42,3.96,8.442
37017,0.41,Premium,G,VS2,59.7,59.0,4.81,4.84,2.88,6.718
37018,0.71,Ideal,D,VS1,60.4,60.0,5.77,5.82,3.5,8.182
37019,1.15,Premium,G,SI2,62.5,55.0,6.72,6.68,4.19,8.489
37020,2.1,Premium,J,SI2,59.1,58.0,8.46,8.4,4.98,9.433
37021,1.0,Fair,F,SI2,65.1,60.0,6.19,6.1,4.0,8.227
37022,0.54,Ideal,E,SI1,61.5,55.0,5.24,5.26,3.23,7.483
37023,0.43,Premium,E,VS2,61.6,59.0,4.81,4.84,2.97,6.889
37024,0.7,Premium,H,SI2,62.9,61.0,5.57,5.53,3.49,7.571
37025,0.26,Very Good,F,VVS1,62.0,59.0,4.08,4.15,2.55,6.392
37026,0.37,Ideal,D,VS2,61.0,56.0,4.65,4.7,2.85,6.775
37027,0.7,Fair,F,VS1,64.9,59.0,5.56,5.59,3.62,8.019
37028,0.79,Good,D,SI2,63.9,56.0,5.89,5.84,3.75,7.84
37029,0.33,Ideal,I,SI1,62.7,56.0,4.4,4.44,2.77,6.098
37030,1.61,Premium,H,VS1,62.5,58.0,7.57,7.46,4.7,9.413
37031,2.01,Good,G,SI2,63.6,59.0,8.0,7.95,5.07,9.679
37032,0.56,Ideal,G,VVS2,60.7,56.0,5.33,5.32,3.23,7.681
37033,0.54,Premium,G,VVS1,60.7,56.0,5.3,5.25,3.2,7.712
37034,1.01,Ideal,I,I1,61.6,56.0,6.45,6.43,3.97,7.79
37035,0.4,Very Good,J,IF,62.2,61.0,4.68,4.71,2.92,6.719
37036,0.31,Ideal,E,VS2,61.0,56.0,4.34,4.38,2.66,6.522
37037,0.3,Ideal,G,SI1,62.2,57.0,4.26,4.29,2.66,6.168
37038,1.51,Premium,I,VS2,60.5,59.0,7.44,7.41,4.49,9.178
37039,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,7.451
37040,0.41,Very Good,G,VS1,60.5,56.0,4.83,4.85,2.93,6.713
37041,1.51,Premium,H,SI2,63.0,59.0,7.26,7.16,4.54,8.899
37042,0.9,Very Good,H,SI1,60.8,57.0,6.22,6.25,3.79,8.235
37043,1.01,Premium,H,SI1,62.3,61.0,6.39,6.32,3.96,8.415
37044,0.31,Ideal,H,SI1,62.0,53.9,4.35,4.39,2.7,6.196
37045,0.7,Good,I,VS1,63.2,55.0,5.58,5.63,3.54,7.729
37046,2.0,Good,H,SI1,63.6,58.0,7.96,7.87,5.03,9.72
37047,1.5,Very Good,J,VVS1,62.3,62.0,7.16,7.23,4.48,9.038
37048,1.68,Ideal,H,VS2,61.3,56.0,7.77,7.67,4.73,9.505
37049,0.53,Ideal,G,VVS1,61.8,56.0,5.19,5.24,3.22,7.579
37050,1.62,Ideal,G,VS2,61.7,56.0,7.53,7.57,4.66,9.601
37051,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,6.976
37052,0.39,Premium,E,VVS2,61.1,59.0,4.74,4.68,2.88,7.096
37053,0.42,Very Good,H,SI1,63.1,57.0,4.78,4.76,3.01,6.8
37054,0.52,Very Good,G,VS1,62.2,63.0,5.22,5.13,3.22,7.459
37055,0.5,Premium,F,SI1,61.0,60.0,5.11,5.08,3.11,7.159
37056,0.31,Ideal,F,IF,60.8,56.0,4.43,4.45,2.7,6.789
37057,0.55,Ideal,H,VVS2,61.9,56.0,5.22,5.25,3.24,7.419
37058,1.0,Good,G,VS2,63.4,57.0,6.27,6.31,3.99,8.649
37059,0.31,Good,G,VS1,63.3,57.0,4.28,4.31,2.72,6.368
37060,1.0,Very Good,E,VS2,62.1,59.0,6.34,6.38,3.95,8.795
37061,0.25,Good,F,VS1,63.6,57.0,4.04,4.01,2.56,6.324
37062,0.33,Ideal,E,VVS1,61.3,56.0,4.43,4.48,2.73,7.03
37063,1.01,Very Good,G,SI2,61.8,58.0,6.36,6.39,3.94,8.286
37064,0.41,Very Good,D,VS2,62.5,60.0,4.72,4.75,2.96,6.79
37065,0.51,Ideal,G,VVS2,62.5,59.0,5.08,5.12,3.19,7.509
37066,0.71,Ideal,I,VS1,61.5,55.0,5.73,5.78,3.54,7.834
37067,0.33,Ideal,D,SI1,61.3,56.0,4.46,4.44,2.73,6.659
37068,0.25,Very Good,D,VS1,60.8,60.0,4.07,4.09,2.48,5.961
37069,0.68,Premium,H,SI1,58.7,60.0,5.8,5.76,3.39,7.443
37070,1.51,Ideal,G,SI1,62.9,57.0,7.3,7.27,4.58,9.329
37071,0.35,Good,D,SI1,63.3,56.0,4.5,4.53,2.86,6.399
37072,0.33,Ideal,H,VS1,61.9,55.0,4.46,4.49,2.77,6.394
37073,0.9,Premium,H,VS2,62.7,59.0,6.15,6.1,3.84,8.314
